"Stec ID","Destination","Throughput time","Trace length"
"136563","Others",0,2
"136564","Others",1,2
"136565","Others",1,2
"136566","Others",1,2
"136567","Others",0,2
"136568","Others",1,2
"136569","Canada",1,2
"136570","Others",1,2
"136571","USA",1,2
"136572","Others",1,2
"136573","USA",1,2
"136574","USA",4,2
"136575","Canada",1,2
"136576","Others",1,2
"136577","Canada",1,2
"136578","USA",1,2
"136579","USA",3,2
"136580","USA",3,2
"136581","USA",3,2
"136582","Canada",1,2
"136583","USA",1,2
"136584","USA",0,2
"136585","Others",0,2
"136586","Others",0,2
"136587","USA",0,2
"136588","USA",0,2
"136589","USA",0,2
"136590","USA",0,2
"136591","USA",0,2
"136592","USA",0,2
"136593","Others",1,2
"136594","Others",1,2
"136595","Others",1,2
"136596","Others",1,2
"136597","Others",1,2
"136598","USA",1,2
"136599","USA",1,2
"136600","Others",1,2
"136601","USA",1,2
"136602","Others",1,2
"136603","USA",1,2
"136604","USA",1,2
"136605","Others",1,2
"136606","USA",1,2
"136607","Others",1,2
"136608","Others",1,2
"136609","USA",1,2
"136612","USA",2,2
"136613","USA",0,2
"136614","Others",0,2
"136615","Others",0,2
"136616","Others",0,2
"136617","Others",0,2
"136618","USA",1,2
"136620","USA",3,2
"136621","USA",3,2
"136622","Canada",0,2
"136623","Others",1,2
"136624","Others",1,2
"136641","USA",0,2
"136642","USA",0,2
"136643","USA",0,2
"136644","Others",31,2
"136645","Others",1,2
"136646","Others",1,2
"136647","Others",1,2
"136648","Others",1,2
"136649","Others",4,2
"136650","Others",4,2
"136651","Others",4,2
"136652","USA",0,2
"136653","Others",1,2
"136654","Others",0,2
"136655","Others",4,3
"136656","USA",1,2
"136657","Others",1,2
"136658","Others",1,2
"136659","Others",1,2
"136660","USA",7,3
"136661","Others",1,2
"136662","Others",1,2
"136663","USA",2,2
"136664","USA",2,2
"136665","USA",3,2
"136667","USA",3,2
"136668","Others",0,2
"136669","Others",0,2
"136670","Others",0,2
"136671","USA",0,2
"136672","USA",0,2
"136673","USA",0,2
"136674","USA",0,2
"136675","USA",0,2
"136676","USA",0,2
"136677","USA",0,2
"136678","USA",0,2
"136679","Others",1,2
"136680","Others",1,2
"136681","USA",1,2
"136682","Others",0,2
"136683","Others",0,2
"136684","Others",1,2
"136685","Others",1,2
"136686","USA",0,2
"136687","USA",0,2
"136688","USA",0,2
"136689","USA",0,2
"136690","USA",0,2
"136691","USA",0,2
"136692","USA",0,2
"136693","USA",0,2
"136694","USA",0,2
"136695","USA",2,2
"136696","USA",2,2
"136697","USA",2,2
"136698","USA",2,2
"136699","USA",2,2
"136700","USA",2,2
"136701","USA",0,2
"136702","USA",0,2
"136703","USA",0,2
"136704","USA",0,2
"136705","USA",0,2
"136706","USA",0,2
"136707","USA",0,2
"136708","USA",0,2
"136709","USA",0,2
"136710","USA",0,2
"136711","USA",0,2
"136712","USA",0,2
"136713","USA",0,2
"136714","USA",0,2
"136715","USA",0,2
"136716","USA",0,2
"136717","USA",0,2
"136718","USA",0,2
"136719","USA",0,2
"136720","USA",0,2
"136721","USA",0,2
"136722","USA",0,2
"136723","USA",0,2
"136724","USA",0,2
"136725","USA",0,2
"136726","USA",0,2
"136727","USA",0,2
"136728","USA",0,2
"136729","USA",0,2
"136730","USA",0,2
"136731","USA",0,2
"136732","USA",0,2
"136733","USA",0,2
"136734","USA",0,2
"136735","USA",0,2
"136736","USA",0,2
"136737","USA",4,3
"136738","USA",0,2
"136739","USA",0,2
"136740","USA",0,2
"136741","USA",0,2
"136742","USA",0,2
"136743","USA",0,2
"136744","USA",0,2
"136745","USA",0,2
"136746","USA",0,2
"136747","USA",0,2
"136748","USA",0,2
"136749","USA",0,2
"136750","USA",0,2
"136751","USA",0,2
"136752","USA",0,2
"136753","USA",0,2
"136754","USA",0,2
"136755","USA",0,2
"136756","USA",0,2
"136757","USA",0,2
"136758","USA",0,2
"136759","USA",0,2
"136760","USA",0,2
"136761","USA",0,2
"136762","USA",0,2
"136763","USA",0,2
"136764","USA",0,2
"136765","USA",0,2
"136766","USA",0,2
"136767","USA",0,2
"136768","USA",0,2
"136769","USA",0,2
"136770","USA",0,2
"136771","USA",0,2
"136772","USA",0,2
"136773","USA",0,2
"136774","USA",0,2
"136775","USA",0,2
"136776","USA",0,2
"136777","USA",0,2
"136778","USA",0,2
"136779","USA",0,2
"136780","USA",0,2
"136781","USA",1,2
"136782","Others",1,2
"136783","Others",1,2
"136784","Others",1,2
"136785","USA",1,2
"136786","USA",1,2
"136787","USA",1,2
"136788","USA",0,2
"136789","USA",0,2
"136790","USA",1,2
"136792","USA",0,2
"136793","USA",2,2
"136794","USA",2,2
"136795","Others",1,2
"136796","Others",1,2
"136801","USA",0,2
"136802","USA",2,3
"136803","USA",0,2
"136804","USA",0,2
"136805","USA",0,2
"136806","USA",0,2
"136807","USA",0,2
"136808","USA",0,2
"136809","USA",0,2
"136810","USA",0,2
"136811","USA",0,2
"136812","USA",0,2
"136813","USA",0,2
"136814","USA",0,2
"136815","USA",0,2
"136816","USA",0,2
"136817","USA",0,2
"136818","USA",2,2
"136819","Others",1,2
"136820","Others",1,2
"136821","Others",1,2
"136822","USA",1,2
"136823","Others",1,2
"136824","Others",0,2
"136825","Others",0,2
"136826","Others",0,2
"136827","Others",0,2
"136828","Others",0,2
"136829","Others",0,2
"136830","Others",0,2
"136831","Canada",0,2
"136832","Others",1,2
"136833","Others",1,2
"136835","USA",2,2
"136836","USA",2,2
"136837","USA",2,2
"136838","USA",0,2
"136839","USA",0,2
"136840","USA",0,2
"136841","USA",0,2
"136842","USA",0,2
"136843","USA",0,2
"136844","USA",0,2
"136845","USA",0,2
"136846","USA",0,2
"136847","USA",0,3
"136848","Others",0,2
"136849","USA",1,2
"136850","USA",1,2
"136851","USA",1,2
"136852","USA",0,2
"136853","USA",0,2
"136854","USA",0,2
"136855","USA",1,2
"136856","USA",1,2
"136857","USA",3,2
"136858","USA",1,2
"136859","USA",0,2
"136860","Others",0,2
"136861","Others",0,2
"136862","Others",0,2
"136863","Others",0,2
"136864","Others",0,2
"136865","Others",0,2
"136866","Others",0,2
"136867","Others",0,2
"136868","Others",0,2
"136869","Others",0,2
"136870","Others",0,2
"136871","Others",2,2
"136872","USA",2,2
"136873","USA",2,2
"136874","USA",2,2
"136875","USA",2,2
"136876","USA",1,2
"136877","Others",1,2
"136878","Others",1,2
"136879","Others",1,2
"136880","Others",1,2
"136881","Others",1,2
"136882","Others",1,2
"136883","Others",1,2
"136884","Others",1,2
"136901","USA",1,2
"136921","Others",0,2
"136922","Others",0,2
"136923","USA",0,2
"136924","USA",0,2
"136925","USA",0,2
"136926","USA",0,2
"136927","USA",0,2
"136928","USA",0,2
"136929","USA",1,2
"136930","USA",2,2
"136931","USA",2,2
"136932","USA",1,2
"136933","Others",1,2
"136934","Others",0,2
"136935","USA",0,2
"136936","USA",0,2
"136937","USA",0,2
"136938","USA",0,2
"136939","USA",0,2
"136940","Others",0,2
"136941","Others",0,2
"136942","Others",0,2
"136943","Others",0,2
"136944","Others",0,2
"136945","Others",0,2
"136946","Others",0,2
"136947","Others",0,2
"136948","Others",0,2
"136961","Others",0,2
"136962","Others",0,2
"136963","USA",32,2
"136964","Others",32,2
"136965","Others",30,2
"136966","Others",0,2
"136967","Others",0,2
"136968","Others",0,2
"136969","USA",0,2
"136970","USA",0,2
"136971","USA",0,2
"136972","USA",1,2
"136973","Others",1,2
"136974","USA",1,2
"136975","USA",1,2
"136976","Others",1,2
"136977","USA",1,2
"136978","Others",1,2
"136979","Others",1,2
"136980","Canada",1,2
"136981","Canada",1,2
"136982","USA",1,2
"136983","USA",1,2
"136984","Others",1,2
"136985","Others",1,2
"136986","USA",3,2
"136987","Others",1,2
"136988","USA",1,2
"136989","USA",1,2
"136990","USA",1,2
"136991","USA",2,2
"136992","USA",2,2
"136993","USA",2,2
"136994","USA",0,2
"136995","Others",1,2
"136996","Others",1,2
"136997","USA",0,2
"136998","USA",0,2
"136999","USA",0,2
"137000","USA",0,2
"137001","USA",0,2
"137002","Others",1,2
"137003","Others",1,2
"137004","Others",1,2
"137005","USA",0,2
"137006","USA",0,2
"137007","USA",0,2
"137008","USA",0,2
"137009","USA",0,2
"137010","Others",5,3
"137011","Others",0,2
"137012","Others",0,2
"137013","Others",0,2
"137014","Others",0,2
"137015","USA",0,2
"137016","Others",1,2
"137017","Others",1,2
"137018","Others",1,2
"137019","Others",1,2
"137020","Others",1,2
"137021","Others",1,2
"137022","Others",1,2
"137023","Others",1,2
"137024","Others",1,2
"137025","Others",1,2
"137026","Others",1,2
"137027","Others",1,2
"137028","Others",1,2
"137029","Others",1,2
"137030","Others",1,2
"137031","Others",2,3
"137032","Others",2,3
"137033","Others",2,3
"137034","Others",1,2
"137035","Others",2,3
"137036","Others",2,3
"137037","USA",2,3
"137038","Others",2,3
"137039","USA",0,2
"137040","USA",0,2
"137041","USA",0,2
"137042","Others",0,2
"137043","USA",0,2
"137044","Others",0,2
"137045","USA",0,2
"137046","Others",0,2
"137047","Others",0,2
"137048","Others",0,2
"137049","Others",0,2
"137050","Others",0,2
"137051","Others",0,2
"137052","USA",1,2
"137053","Others",1,2
"137054","Others",1,2
"137055","Others",1,2
"137056","USA",4,2
"137057","USA",0,2
"137058","USA",0,2
"137059","USA",1,2
"137060","USA",1,2
"137061","USA",0,2
"137062","Others",1,2
"137063","Others",0,2
"137064","USA",2,2
"137065","Others",0,2
"137066","Others",0,2
"137067","Others",0,2
"137068","Others",0,2
"137069","USA",2,2
"137070","USA",2,2
"137071","USA",2,2
"137072","USA",2,2
"137073","USA",2,2
"137074","USA",2,2
"137075","USA",2,2
"137076","USA",1,2
"137077","Others",1,2
"137078","Others",1,2
"137079","Others",1,2
"137080","Others",1,2
"137081","Others",1,2
"137082","USA",1,2
"137083","USA",0,2
"137086","USA",5,3
"137087","USA",0,2
"137088","USA",0,2
"137089","USA",0,2
"137090","USA",0,2
"137091","USA",0,2
"137092","USA",2,2
"137093","USA",2,3
"137094","USA",1,2
"137095","Others",0,2
"137096","Others",0,2
"137097","Others",0,2
"137098","Others",0,2
"137099","Others",0,2
"137100","Others",0,2
"137101","Others",0,2
"137102","Others",4,2
"137103","USA",0,2
"137104","USA",0,2
"137105","USA",5,3
"137106","USA",0,2
"137107","USA",0,2
"137108","USA",0,2
"137109","USA",0,2
"137110","Others",0,2
"137111","Others",0,2
"137112","USA",0,2
"137113","Others",0,2
"137114","Others",1,2
"137115","Others",1,2
"137121","USA",0,2
"137122","USA",0,2
"137123","Others",2,2
"137124","USA",0,2
"137125","USA",0,2
"137126","USA",1,2
"137127","USA",1,2
"137128","Others",1,2
"137129","USA",2,2
"137130","USA",2,2
"137131","Others",2,2
"137132","Others",2,2
"137133","USA",2,2
"137134","USA",2,2
"137135","USA",2,2
"137136","USA",2,2
"137137","USA",2,2
"137138","USA",2,2
"137139","USA",2,2
"137140","USA",2,2
"137141","USA",2,2
"137142","USA",2,2
"137143","USA",2,2
"137144","USA",2,2
"137145","Others",1,2
"137146","USA",5,3
"137147","USA",1,2
"137148","USA",1,2
"137149","USA",1,2
"137150","USA",0,2
"137151","USA",0,2
"137152","Others",1,2
"137153","Others",0,2
"137154","Others",0,2
"137155","Others",0,2
"137156","Others",0,2
"137157","Others",0,2
"137158","Others",0,2
"137159","Others",0,2
"137160","Others",0,2
"137164","USA",0,2
"137165","Others",0,2
"137166","Others",0,2
"137167","Others",1,2
"137168","Others",1,2
"137169","Others",1,2
"137170","Others",1,2
"137171","Others",1,2
"137172","USA",0,2
"137173","USA",0,2
"137174","USA",0,2
"137175","USA",0,2
"137176","USA",0,2
"137177","USA",0,2
"137178","USA",1,2
"137179","Others",0,2
"137180","USA",8,2
"137181","Canada",1,2
"137183","USA",0,2
"137184","USA",0,2
"137185","USA",0,2
"137186","USA",1,2
"137187","Others",1,2
"137188","Others",1,2
"137189","Others",1,2
"137190","Others",1,2
"137191","Canada",1,2
"137192","Others",1,2
"137194","USA",1,2
"137195","USA",1,2
"137196","USA",0,2
"137197","USA",1,2
"137198","Canada",1,2
"137199","Others",31,3
"137200","USA",0,2
"137201","USA",1,2
"137202","USA",0,2
"137203","USA",0,2
"137205","Others",4,2
"137206","Others",4,2
"137207","Others",4,2
"137208","Others",1,2
"137209","Others",1,2
"137210","Others",1,2
"137211","Others",1,2
"137212","USA",1,2
"137213","Others",4,2
"137214","USA",0,2
"137215","Others",0,2
"137216","USA",0,2
"137217","USA",0,2
"137218","USA",0,2
"137219","USA",0,2
"137220","USA",0,2
"137221","USA",0,2
"137222","Others",0,2
"137223","Others",0,2
"137224","Others",0,2
"137225","Others",0,2
"137226","Others",0,2
"137227","Others",0,2
"137228","Others",0,2
"137229","Others",0,2
"137230","Others",0,2
"137231","Others",0,2
"137232","Others",0,2
"137233","Others",0,2
"137234","Others",0,2
"137235","Others",0,2
"137236","Others",1,2
"137237","Others",1,2
"137238","Others",1,2
"137239","Others",0,2
"137240","USA",0,2
"137241","USA",0,2
"137242","USA",0,2
"137243","USA",0,2
"137244","USA",0,2
"137245","Others",0,2
"137246","Others",0,2
"137247","Others",0,2
"137248","Others",0,2
"137249","USA",0,2
"137250","USA",0,2
"137251","USA",0,2
"137252","USA",0,2
"137254","USA",0,2
"137255","Others",0,2
"137256","Others",0,2
"137257","Others",0,2
"137258","Others",0,2
"137259","Others",1,2
"137260","Others",1,2
"137261","Others",1,2
"137262","Others",1,2
"137263","Others",1,2
"137264","USA",1,2
"137266","USA",0,2
"137267","USA",1,2
"137268","USA",0,2
"137269","USA",3,2
"137270","USA",0,2
"137271","USA",2,2
"137272","USA",2,2
"137273","USA",0,2
"137274","Others",0,2
"137275","USA",0,2
"137276","Others",0,2
"137277","Others",0,2
"137278","Others",0,2
"137279","Others",0,2
"137280","Others",0,2
"137281","Others",0,2
"137282","Others",1,2
"137283","USA",1,2
"137284","Others",1,2
"137285","USA",1,2
"137286","Others",1,2
"137287","USA",1,2
"137288","USA",1,2
"137289","USA",1,2
"137290","Others",1,2
"137291","USA",1,2
"137292","USA",1,2
"137293","USA",1,2
"137294","USA",0,2
"137295","USA",1,2
"137296","USA",1,2
"137297","Others",1,2
"137298","Others",1,2
"137299","Others",1,2
"137300","Others",0,2
"137301","USA",2,2
"137302","Others",1,2
"137303","USA",0,2
"137304","USA",0,2
"137305","USA",0,2
"137306","USA",1,2
"137307","USA",1,2
"137308","USA",1,2
"137309","USA",1,2
"137310","Others",1,2
"137311","Others",1,2
"137312","Canada",1,2
"137313","Canada",1,2
"137314","Others",0,2
"137315","Others",0,2
"137316","Others",0,2
"137317","Others",0,2
"137318","Others",0,2
"137319","Others",0,2
"137320","Others",1,2
"137321","Others",1,2
"137322","Others",1,2
"137323","Others",1,2
"137324","Others",2,3
"137325","USA",1,2
"137326","Others",1,2
"137327","Others",1,2
"137328","Others",1,2
"137329","USA",1,2
"137330","USA",2,2
"137331","USA",2,2
"137332","USA",2,2
"137333","USA",2,2
"137334","USA",2,2
"137335","USA",2,2
"137336","USA",2,2
"137337","USA",2,2
"137338","Others",1,2
"137339","Others",1,2
"137340","USA",1,2
"137341","Canada",1,2
"137342","USA",1,2
"137343","Canada",2,2
"137344","Others",2,2
"137345","Others",1,2
"137346","USA",1,2
"137361","USA",0,2
"137362","USA",0,2
"137363","USA",0,2
"137364","Others",0,2
"137365","Others",1,2
"137366","Others",1,2
"137367","Others",1,2
"137368","Others",1,2
"137369","Others",1,2
"137370","Others",1,2
"137371","Others",1,2
"137372","Others",1,2
"137373","Others",1,2
"137374","Others",1,2
"137375","Others",0,2
"137376","Others",0,2
"137377","Others",0,2
"137378","Others",0,2
"137379","Others",1,2
"137380","Others",1,2
"137381","Others",1,2
"137382","Others",1,2
"137383","Others",0,2
"137384","Others",0,2
"137385","Others",1,2
"137386","Others",1,2
"137387","Others",1,2
"137388","Others",1,2
"137389","Others",4,2
"137390","Others",4,2
"137391","Others",1,2
"137392","Others",1,2
"137393","Others",0,2
"137394","Others",0,2
"137395","Others",0,2
"137396","Others",0,2
"137397","Others",0,2
"137398","Others",0,2
"137399","Others",0,2
"137400","Others",0,2
"137401","Others",0,2
"137402","Others",0,2
"137403","Others",0,2
"137404","Others",0,2
"137405","Others",1,2
"137406","Others",1,2
"137407","Others",0,2
"137408","Others",0,2
"137409","Others",0,2
"137410","Others",0,2
"137411","Others",1,2
"137412","Others",1,2
"137413","Others",1,2
"137414","Others",1,2
"137415","Others",0,2
"137416","Others",0,2
"137417","Others",0,2
"137418","Others",0,2
"137419","Others",0,2
"137420","Others",0,2
"137421","Others",0,2
"137422","Others",0,2
"137423","Others",1,2
"137424","Others",1,2
"137425","Others",0,2
"137426","Others",0,2
"137427","Others",0,2
"137428","Others",1,2
"137429","Others",1,2
"137430","Others",1,2
"137431","Others",1,2
"137432","Others",1,2
"137433","USA",2,2
"137434","USA",2,2
"137435","USA",2,2
"137436","USA",0,2
"137437","USA",0,2
"137438","USA",0,2
"137439","USA",3,2
"137440","Others",0,2
"137441","Others",0,2
"137442","Others",1,2
"137443","Others",1,2
"137444","Others",1,2
"137445","Others",1,2
"137446","Others",1,2
"137447","Others",1,2
"137448","Others",0,2
"137449","Others",0,2
"137450","USA",0,2
"137451","USA",0,2
"137452","USA",0,2
"137453","USA",0,2
"137454","USA",0,2
"137455","USA",2,2
"137456","USA",2,2
"137457","USA",2,2
"137458","USA",0,2
"137459","USA",1,2
"137460","Others",1,2
"137461","Others",1,2
"137462","Others",1,2
"137463","Others",1,2
"137464","USA",1,2
"137465","USA",1,2
"137466","USA",0,2
"137467","USA",0,2
"137468","USA",0,2
"137469","USA",0,2
"137470","USA",0,2
"137471","Others",0,2
"137472","Others",0,2
"137473","Others",0,2
"137474","Others",0,2
"137475","USA",0,2
"137476","USA",0,2
"137477","USA",0,2
"137478","USA",0,2
"137479","USA",0,2
"137480","Others",0,2
"137481","Others",0,2
"137482","Others",0,2
"137483","Others",0,2
"137484","Others",0,2
"137485","Others",0,2
"137486","Others",0,2
"137487","USA",0,2
"137488","Others",0,2
"137489","USA",0,2
"137490","USA",0,2
"137491","Others",2,2
"137492","Others",1,2
"137493","Others",1,2
"137494","Others",1,2
"137495","Others",0,2
"137497","Others",2,2
