"Stec ID","Activity","Start datetime","Destination","Status","Activity instance"
129296,"Test","2021-01-05","USA","Start",12399
129297,"Test","2021-01-05","USA","Start",12400
129298,"Test","2021-01-05","USA","Start",12401
129299,"Test","2021-01-05","USA","Start",12402
129300,"Test","2021-01-05","USA","Start",12403
129301,"Test","2021-01-05","Others","Start",12404
129302,"Test","2021-01-05","Others","Start",12405
129303,"Test","2021-01-05","Others","Start",12406
129304,"Test","2021-01-05","Others","Start",12407
129305,"Test","2021-01-05","Others","Start",12408
129311,"Test","2021-01-05","USA","Start",12409
129312,"Test","2021-01-05","USA","Start",12410
129313,"Test","2021-01-05","USA","Start",12411
129315,"Test","2021-01-06","USA","Start",12412
129316,"Test","2021-01-06","USA","Start",12413
129317,"Test","2021-01-06","USA","Start",12414
129318,"Test","2021-01-06","USA","Start",12415
129319,"Test","2021-01-06","USA","Start",12416
129320,"Test","2021-01-06","Others","Start",12417
129321,"Test","2021-01-06","Others","Start",12418
129322,"Test","2021-01-06","Others","Start",12419
129323,"Test","2021-01-06","Others","Start",12420
129332,"Test","2021-01-07","Others","Start",12421
129333,"Test","2021-01-07","Others","Start",12422
129343,"Test","2021-01-05","USA","Start",12423
129344,"Test","2021-01-05","USA","Start",12424
129345,"Test","2021-01-05","USA","Start",12425
129346,"Test","2021-01-05","USA","Start",12426
129347,"Test","2021-01-05","USA","Start",12427
129348,"Test","2021-01-05","USA","Start",12428
129349,"Test","2021-01-05","USA","Start",12429
129350,"Test","2021-01-08","USA","Start",12430
129370,"Test","2021-01-06","USA","Start",12431
129371,"Test","2021-01-06","USA","Start",12432
129372,"Test","2021-01-06","USA","Start",12433
129373,"Test","2021-01-09","USA","Start",12434
129374,"Test","2021-01-09","USA","Start",12435
129375,"Test","2021-01-09","USA","Start",12436
129376,"Test","2021-01-09","USA","Start",12437
129377,"Test","2021-01-11","USA","Start",12438
129378,"Test","2021-01-07","Others","Start",12439
129379,"Test","2021-01-07","USA","Start",12440
129380,"Test","2021-01-07","USA","Start",12441
129387,"Test","2021-01-08","Others","Start",12442
129388,"Test","2021-01-10","USA","Start",12443
129389,"Test","2021-01-10","USA","Start",12444
129390,"Test","2021-01-10","USA","Start",12445
129391,"Test","2021-01-11","USA","Start",12446
129392,"Test","2021-01-11","USA","Start",12447
129393,"Test","2021-01-11","USA","Start",12448
129394,"Test","2021-01-12","Others","Start",12449
129395,"Test","2021-01-12","Others","Start",12450
129396,"Test","2021-01-12","Others","Start",12451
129397,"Test","2021-01-12","Others","Start",12452
129398,"Test","2021-01-12","USA","Start",12453
129400,"Test","2021-01-06","Others","Start",12454
129401,"Test","2021-01-07","Others","Start",12455
129402,"Test","2021-01-09","Others","Start",12456
129403,"Test","2021-01-11","USA","Start",12457
129404,"Test","2021-01-11","USA","Start",12458
129405,"Test","2021-01-04","USA","Start",12459
129406,"Test","2021-01-12","Canada","Start",12460
129409,"Test","2021-01-08","Others","Start",12461
129411,"Test","2021-01-08","Others","Start",12462
129412,"Test","2021-01-08","Others","Start",12463
129413,"Test","2021-01-08","Others","Start",12464
129420,"Test","2021-01-11","USA","Start",12465
129421,"Test","2021-01-11","USA","Start",12466
129422,"Test","2021-01-11","USA","Start",12467
129423,"Test","2021-01-11","USA","Start",12468
129424,"Test","2021-01-11","Others","Start",12469
129425,"Test","2021-01-11","Others","Start",12470
129426,"Test","2021-01-13","Others","Start",12471
129427,"Test","2021-01-12","Canada","Start",12472
129428,"Test","2021-01-12","Canada","Start",12473
129429,"Test","2021-01-12","USA","Start",12474
129430,"Test","2021-01-12","USA","Start",12475
129431,"Test","2021-01-12","Others","Start",12476
129432,"Test","2021-01-12","Others","Start",12477
129433,"Test","2021-01-12","Others","Start",12478
129434,"Test","2021-01-12","Canada","Start",12479
129435,"Test","2021-01-12","Canada","Start",12480
129436,"Test","2021-01-12","USA","Start",12481
129437,"Test","2021-01-12","USA","Start",12482
129438,"Test","2021-01-12","USA","Start",12483
129439,"Test","2021-01-12","USA","Start",12484
129446,"Test","2021-01-13","USA","Start",12485
129447,"Test","2021-01-13","USA","Start",12486
129448,"Test","2021-01-13","USA","Start",12487
129449,"Test","2021-01-13","USA","Start",12488
129450,"Test","2021-01-13","USA","Start",12489
129451,"Test","2021-01-13","USA","Start",12490
129452,"Test","2021-01-13","USA","Start",12491
129453,"Test","2021-01-12","Others","Start",12492
129454,"Test","2021-01-13","USA","Start",12493
129455,"Test","2021-01-13","USA","Start",12494
129456,"Test","2021-01-13","USA","Start",12495
129457,"Test","2021-01-13","USA","Start",12496
129458,"Test","2021-01-13","USA","Start",12497
129459,"Test","2021-01-13","USA","Start",12498
129460,"Test","2021-01-13","USA","Start",12499
129461,"Test","2021-01-13","USA","Start",12500
129462,"Test","2021-01-13","USA","Start",12501
129463,"Test","2021-01-13","USA","Start",12502
129464,"Test","2021-01-04","Others","Start",12503
129465,"Test","2021-01-05","Others","Start",12504
129466,"Test","2021-01-06","Others","Start",12505
129467,"Test","2021-01-06","Others","Start",12506
129468,"Test","2021-01-06","USA","Start",12507
129469,"Test","2021-01-08","USA","Start",12508
129470,"Test","2021-01-08","Others","Start",12509
129471,"Test","2021-01-08","Others","Start",12510
129472,"Test","2021-01-11","Others","Start",12511
129473,"Test","2021-01-12","Others","Start",12512
129474,"Test","2021-01-12","Others","Start",12513
129479,"Test","2021-01-11","Others","Start",12514
129480,"Test","2021-01-11","Others","Start",12515
129481,"Test","2021-01-12","Others","Start",12516
129482,"Test","2021-01-13","Others","Start",12517
129488,"Test","2021-01-14","USA","Start",12518
129489,"Test","2021-01-13","Others","Start",12519
129490,"Test","2021-01-14","Others","Start",12520
129491,"Test","2021-01-14","Others","Start",12521
129492,"Test","2021-01-05","Others","Start",12522
129493,"Test","2021-01-08","Others","Start",12523
129494,"Test","2021-01-11","Others","Start",12524
129495,"Test","2021-01-12","Others","Start",12525
129496,"Test","2021-01-12","Others","Start",12526
129497,"Test","2021-01-12","Others","Start",12527
129498,"Test","2021-01-12","Others","Start",12528
129499,"Test","2021-01-05","Others","Start",12529
129500,"Test","2021-01-07","Others","Start",12530
129501,"Test","2021-01-07","Others","Start",12531
129502,"Test","2021-01-07","Others","Start",12532
129503,"Test","2021-01-08","Others","Start",12533
129504,"Test","2021-01-08","Others","Start",12534
129505,"Test","2021-01-08","Others","Start",12535
129506,"Test","2021-01-11","Others","Start",12536
129507,"Test","2021-01-11","Others","Start",12537
129508,"Test","2021-01-11","Others","Start",12538
129509,"Test","2021-01-12","Others","Start",12539
129510,"Test","2021-01-12","Others","Start",12540
129519,"Test","2021-01-15","USA","Start",12541
129520,"Test","2021-01-15","USA","Start",12542
129521,"Test","2021-01-15","USA","Start",12543
129522,"Test","2021-01-14","Others","Start",12544
129523,"Test","2021-01-14","Others","Start",12545
129524,"Test","2021-01-14","Others","Start",12546
129525,"Test","2021-01-15","Others","Start",12547
129526,"Test","2021-01-14","USA","Start",12548
129527,"Test","2021-01-13","USA","Start",12549
129528,"Test","2021-01-13","USA","Start",12550
129529,"Test","2021-01-14","USA","Start",12551
129530,"Test","2021-01-15","USA","Start",12552
129531,"Test","2021-01-15","USA","Start",12553
129532,"Test","2021-01-17","USA","Start",12554
129533,"Test","2021-01-17","USA","Start",12555
129534,"Test","2021-01-17","USA","Start",12556
129535,"Test","2021-01-17","USA","Start",12557
129536,"Test","2021-01-15","USA","Start",12558
129537,"Test","2021-01-15","USA","Start",12559
129538,"Test","2021-01-15","USA","Start",12560
129539,"Test","2021-01-15","USA","Start",12561
129541,"Test","2021-01-13","USA","Start",12562
129542,"Test","2021-01-13","USA","Start",12563
129543,"Test","2021-01-13","USA","Start",12564
129544,"Test","2021-01-14","USA","Start",12565
129545,"Test","2021-01-14","USA","Start",12566
129546,"Test","2021-01-14","USA","Start",12567
129551,"Test","2021-01-15","Others","Start",12568
129552,"Test","2021-01-15","Others","Start",12569
129553,"Test","2021-01-14","Others","Start",12570
129554,"Test","2021-01-14","Others","Start",12571
129555,"Test","2021-01-14","Others","Start",12572
129556,"Test","2021-01-14","Others","Start",12573
129557,"Test","2021-01-15","Others","Start",12574
129558,"Test","2021-01-15","Others","Start",12575
129559,"Test","2021-01-13","USA","Start",12576
129560,"Test","2021-01-13","USA","Start",12577
129561,"Test","2021-01-15","USA","Start",12578
129562,"Test","2021-01-16","USA","Start",12579
129563,"Test","2021-01-16","USA","Start",12580
129564,"Test","2021-01-16","USA","Start",12581
129565,"Test","2021-01-16","USA","Start",12582
129566,"Test","2021-01-17","USA","Start",12583
129567,"Test","2021-01-17","USA","Start",12584
129568,"Test","2021-01-17","USA","Start",12585
129570,"Test","2021-01-15","Others","Start",12586
129571,"Test","2021-01-15","Others","Start",12587
129572,"Test","2021-01-14","Others","Start",12588
129573,"Test","2021-01-14","Others","Start",12589
129574,"Test","2021-01-14","Others","Start",12590
129575,"Test","2021-01-19","Others","Start",12591
129576,"Test","2021-01-19","Others","Start",12592
129578,"Test","2021-01-19","Others","Start",12593
129579,"Test","2021-01-19","Others","Start",12594
129587,"Test","2021-01-18","USA","Start",12595
129588,"Test","2021-01-18","USA","Start",12596
129589,"Test","2021-01-18","USA","Start",12597
129590,"Test","2021-01-19","Others","Start",12598
129591,"Test","2021-01-19","Others","Start",12599
129595,"Test","2021-01-16","Others","Start",12600
129599,"Test","2021-01-04","USA","Start",12601
129600,"Test","2021-01-05","USA","Start",12602
129601,"Test","2021-01-05","USA","Start",12603
129602,"Test","2021-01-05","USA","Start",12604
129603,"Test","2021-01-05","USA","Start",12605
129604,"Test","2021-01-06","USA","Start",12606
129605,"Test","2021-01-06","USA","Start",12607
129610,"Test","2021-01-20","USA","Start",12608
129618,"Test","2021-01-18","Others","Start",12609
129619,"Test","2021-01-18","Others","Start",12610
129620,"Test","2021-01-18","USA","Start",12611
129621,"Test","2021-01-18","USA","Start",12612
129622,"Test","2021-01-19","USA","Start",12613
129623,"Test","2021-01-19","USA","Start",12614
129627,"Test","2021-01-04","USA","Start",12615
129628,"Test","2021-01-19","USA","Start",12616
129629,"Test","2021-01-19","USA","Start",12617
129630,"Test","2021-01-05","USA","Start",12618
129631,"Test","2021-01-05","USA","Start",12619
129632,"Test","2021-01-05","USA","Start",12620
129633,"Test","2021-01-05","USA","Start",12621
129635,"Test","2021-01-06","USA","Start",12622
129638,"Test","2021-01-14","USA","Start",12623
129639,"Test","2021-01-18","Others","Start",12624
129640,"Test","2021-01-18","Others","Start",12625
129641,"Test","2021-01-18","Others","Start",12626
129642,"Test","2021-01-19","Others","Start",12627
129643,"Test","2021-01-20","Others","Start",12628
129644,"Test","2021-01-19","Others","Start",12629
129645,"Test","2021-01-19","Others","Start",12630
129646,"Test","2021-01-19","Others","Start",12631
129647,"Test","2021-01-19","Others","Start",12632
129648,"Test","2021-01-19","Others","Start",12633
129649,"Test","2021-01-19","Others","Start",12634
129650,"Test","2021-01-19","Others","Start",12635
